year,period,periodName,latest,value,footnotes,calculations,Category,Year-Month
2023,M09,September,True,324.704,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.2', '3': '0.7', '6': '1.2', '12': '3.7'}}",CUUR0000SAF1,2023-09
2023,M08,August,,324.1,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.2', '3': '0.6', '6': '1.1', '12': '4.3'}}",CUUR0000SAF1,2023-08
2023,M07,July,,323.523,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.3', '3': '0.6', '6': '1.4', '12': '4.9'}}",CUUR0000SAF1,2023-07
2023,M06,June,,322.556,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.1', '3': '0.5', '6': '1.8', '12': '5.7'}}",CUUR0000SAF1,2023-06
2023,M05,May,,322.249,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.2', '3': '0.5', '6': '2.0', '12': '6.7'}}",CUUR0000SAF1,2023-05
2023,M04,April,,321.566,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.2', '3': '0.8', '6': '2.0', '12': '7.7'}}",CUUR0000SAF1,2023-04
2023,M03,March,,320.863,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.1', '3': '1.3', '6': '2.5', '12': '8.5'}}",CUUR0000SAF1,2023-03
2023,M02,February,,320.569,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.4', '3': '1.5', '6': '3.1', '12': '9.5'}}",CUUR0000SAF1,2023-02
2023,M01,January,,319.136,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.7', '3': '1.2', '6': '3.4', '12': '10.1'}}",CUUR0000SAF1,2023-01
2022,M12,December,,316.839,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.3', '3': '1.2', '6': '3.9', '12': '10.4'}}",CUUR0000SAF1,2022-12
2022,M11,November,,315.857,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.2', '3': '1.6', '6': '4.6', '12': '10.6'}}",CUUR0000SAF1,2022-11
2022,M10,October,,315.323,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.7', '3': '2.2', '6': '5.6', '12': '10.9'}}",CUUR0000SAF1,2022-10
2022,M09,September,,313.142,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.7', '3': '2.7', '6': '5.9', '12': '11.2'}}",CUUR0000SAF1,2022-09
2022,M08,August,,310.875,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.8', '3': '2.9', '6': '6.2', '12': '11.4'}}",CUUR0000SAF1,2022-08
2022,M07,July,,308.532,[{}],"{'net_changes': {}, 'pct_changes': {'1': '1.1', '3': '3.3', '6': '6.5', '12': '10.9'}}",CUUR0000SAF1,2022-07
2022,M06,June,,305.041,[{}],"{'net_changes': {}, 'pct_changes': {'1': '1.0', '3': '3.1', '6': '6.3', '12': '10.4'}}",CUUR0000SAF1,2022-06
2022,M05,May,,302.038,[{}],"{'net_changes': {}, 'pct_changes': {'1': '1.1', '3': '3.2', '6': '5.8', '12': '10.1'}}",CUUR0000SAF1,2022-05
2022,M04,April,,298.711,[{}],"{'net_changes': {}, 'pct_changes': {'1': '1.0', '3': '3.1', '6': '5.1', '12': '9.4'}}",CUUR0000SAF1,2022-04
2022,M03,March,,295.728,[{}],"{'net_changes': {}, 'pct_changes': {'1': '1.0', '3': '3.1', '6': '5.1', '12': '8.8'}}",CUUR0000SAF1,2022-03
2022,M02,February,,292.794,[{}],"{'net_changes': {}, 'pct_changes': {'1': '1.0', '3': '2.6', '6': '4.9', '12': '7.9'}}",CUUR0000SAF1,2022-02
2022,M01,January,,289.772,[{}],"{'net_changes': {}, 'pct_changes': {'1': '1.0', '3': '2.0', '6': '4.2', '12': '7.0'}}",CUUR0000SAF1,2022-01
2021,M12,December,,286.966,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.5', '3': '1.9', '6': '3.9', '12': '6.3'}}",CUUR0000SAF1,2021-12
2021,M11,November,,285.507,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.5', '3': '2.3', '6': '4.1', '12': '6.1'}}",CUUR0000SAF1,2021-11
2021,M10,October,,284.205,[{}],"{'net_changes': {}, 'pct_changes': {'1': '1.0', '3': '2.2', '6': '4.1', '12': '5.3'}}",CUUR0000SAF1,2021-10
2021,M09,September,,281.506,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.8', '3': '1.9', '6': '3.6', '12': '4.6'}}",CUUR0000SAF1,2021-09
2021,M08,August,,279.135,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.4', '3': '1.8', '6': '2.9', '12': '3.7'}}",CUUR0000SAF1,2021-08
2021,M07,July,,278.127,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.7', '3': '1.8', '6': '2.7', '12': '3.4'}}",CUUR0000SAF1,2021-07
2021,M06,June,,276.206,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.7', '3': '1.6', '6': '2.3', '12': '2.4'}}",CUUR0000SAF1,2021-06
2021,M05,May,,274.212,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.4', '3': '1.0', '6': '1.9', '12': '2.2'}}",CUUR0000SAF1,2021-05
2021,M04,April,,273.09,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.5', '3': '0.8', '6': '1.2', '12': '2.4'}}",CUUR0000SAF1,2021-04
2021,M03,March,,271.812,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.2', '3': '0.7', '6': '1.0', '12': '3.5'}}",CUUR0000SAF1,2021-03
2021,M02,February,,271.363,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.2', '3': '0.9', '6': '0.8', '12': '3.6'}}",CUUR0000SAF1,2021-02
2021,M01,January,,270.938,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.3', '3': '0.4', '6': '0.8', '12': '3.8'}}",CUUR0000SAF1,2021-01
2020,M12,December,,270.023,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.4', '3': '0.3', '6': '0.1', '12': '3.9'}}",CUUR0000SAF1,2020-12
2020,M11,November,,269.069,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-0.3', '3': '0.0', '6': '0.2', '12': '3.7'}}",CUUR0000SAF1,2020-11
2020,M10,October,,269.828,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.2', '3': '0.4', '6': '1.2', '12': '3.9'}}",CUUR0000SAF1,2020-10
2020,M09,September,,269.163,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.0', '3': '-0.2', '6': '2.5', '12': '3.9'}}",CUUR0000SAF1,2020-09
2020,M08,August,,269.079,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.1', '3': '0.2', '6': '2.8', '12': '4.1'}}",CUUR0000SAF1,2020-08
2020,M07,July,,268.863,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-0.3', '3': '0.8', '6': '3.0', '12': '4.1'}}",CUUR0000SAF1,2020-07
2020,M06,June,,269.77,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.5', '3': '2.7', '6': '3.8', '12': '4.5'}}",CUUR0000SAF1,2020-06
2020,M05,May,,268.439,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.6', '3': '2.5', '6': '3.5', '12': '4.0'}}",CUUR0000SAF1,2020-05
2020,M04,April,,266.757,[{}],"{'net_changes': {}, 'pct_changes': {'1': '1.5', '3': '2.2', '6': '2.7', '12': '3.5'}}",CUUR0000SAF1,2020-04
2020,M03,March,,262.708,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.3', '3': '1.1', '6': '1.5', '12': '1.9'}}",CUUR0000SAF1,2020-03
2020,M02,February,,261.876,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.3', '3': '0.9', '6': '1.3', '12': '1.8'}}",CUUR0000SAF1,2020-02
2020,M01,January,,261.057,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.5', '3': '0.5', '6': '1.1', '12': '1.8'}}",CUUR0000SAF1,2020-01
2019,M12,December,,259.823,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.1', '3': '0.3', '6': '0.7', '12': '1.8'}}",CUUR0000SAF1,2019-12
2019,M11,November,,259.467,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-0.1', '3': '0.4', '6': '0.5', '12': '2.0'}}",CUUR0000SAF1,2019-11
2019,M10,October,,259.632,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.3', '3': '0.5', '6': '0.7', '12': '2.1'}}",CUUR0000SAF1,2019-10
2019,M09,September,,258.943,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.2', '3': '0.3', '6': '0.5', '12': '1.8'}}",CUUR0000SAF1,2019-09
2019,M08,August,,258.41,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.1', '3': '0.1', '6': '0.5', '12': '1.7'}}",CUUR0000SAF1,2019-08
2019,M07,July,,258.274,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.1', '3': '0.2', '6': '0.7', '12': '1.8'}}",CUUR0000SAF1,2019-07
2019,M06,June,,258.064,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.0', '3': '0.1', '6': '1.1', '12': '1.9'}}",CUUR0000SAF1,2019-06
2019,M05,May,,258.11,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.2', '3': '0.3', '6': '1.5', '12': '2.0'}}",CUUR0000SAF1,2019-05
2019,M04,April,,257.708,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.0', '3': '0.5', '6': '1.3', '12': '1.8'}}",CUUR0000SAF1,2019-04
2019,M03,March,,257.724,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.2', '3': '1.0', '6': '1.3', '12': '2.1'}}",CUUR0000SAF1,2019-03
2019,M02,February,,257.222,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.3', '3': '1.1', '6': '1.2', '12': '2.0'}}",CUUR0000SAF1,2019-02
2019,M01,January,,256.417,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.5', '3': '0.8', '6': '1.1', '12': '1.6'}}",CUUR0000SAF1,2019-01
2018,M12,December,,255.21,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.3', '3': '0.3', '6': '0.8', '12': '1.6'}}",CUUR0000SAF1,2018-12
2018,M11,November,,254.379,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.0', '3': '0.1', '6': '0.5', '12': '1.4'}}",CUUR0000SAF1,2018-11
2018,M10,October,,254.358,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.0', '3': '0.2', '6': '0.5', '12': '1.2'}}",CUUR0000SAF1,2018-10
2018,M09,September,,254.393,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.1', '3': '0.5', '6': '0.8', '12': '1.4'}}",CUUR0000SAF1,2018-09
2018,M08,August,,254.077,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.1', '3': '0.4', '6': '0.7', '12': '1.4'}}",CUUR0000SAF1,2018-08
2018,M07,July,,253.746,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.2', '3': '0.2', '6': '0.5', '12': '1.4'}}",CUUR0000SAF1,2018-07
2018,M06,June,,253.231,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.1', '3': '0.3', '6': '0.8', '12': '1.4'}}",CUUR0000SAF1,2018-06
2018,M05,May,,253.098,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.0', '3': '0.3', '6': '0.9', '12': '1.2'}}",CUUR0000SAF1,2018-05
2018,M04,April,,253.209,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.3', '3': '0.3', '6': '0.7', '12': '1.4'}}",CUUR0000SAF1,2018-04
2018,M03,March,,252.37,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.0', '3': '0.5', '6': '0.5', '12': '1.3'}}",CUUR0000SAF1,2018-03
2018,M02,February,,252.266,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.0', '3': '0.6', '6': '0.7', '12': '1.4'}}",CUUR0000SAF1,2018-02
2018,M01,January,,252.361,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.4', '3': '0.4', '6': '0.9', '12': '1.7'}}",CUUR0000SAF1,2018-01
2023,M09,September,True,296.004,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.6', '3': '4.3', '6': '6.1', '12': '-0.5'}}",CUUR0000SA0E,2023-09
2023,M08,August,,294.328,[{}],"{'net_changes': {}, 'pct_changes': {'1': '3.3', '3': '5.2', '6': '4.5', '12': '-3.6'}}",CUUR0000SA0E,2023-08
2023,M07,July,,284.828,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.3', '3': '0.5', '6': '0.5', '12': '-12.5'}}",CUUR0000SA0E,2023-07
2023,M06,June,,283.854,[{}],"{'net_changes': {}, 'pct_changes': {'1': '1.4', '3': '1.7', '6': '3.2', '12': '-16.7'}}",CUUR0000SA0E,2023-06
2023,M05,May,,279.816,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-1.2', '3': '-0.7', '6': '-4.5', '12': '-11.7'}}",CUUR0000SA0E,2023-05
2023,M04,April,,283.352,[{}],"{'net_changes': {}, 'pct_changes': {'1': '1.5', '3': '0.0', '6': '-5.7', '12': '-5.1'}}",CUUR0000SA0E,2023-04
2023,M03,March,,279.084,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-0.9', '3': '1.5', '6': '-6.1', '12': '-6.4'}}",CUUR0000SA0E,2023-03
2023,M02,February,,281.673,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-0.6', '3': '-3.9', '6': '-7.8', '12': '5.2'}}",CUUR0000SA0E,2023-02
2023,M01,January,,283.33,[{}],"{'net_changes': {}, 'pct_changes': {'1': '3.1', '3': '-5.7', '6': '-12.9', '12': '8.7'}}",CUUR0000SA0E,2023-01
2022,M12,December,,274.937,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-6.1', '3': '-7.5', '6': '-19.4', '12': '7.3'}}",CUUR0000SA0E,2022-12
2022,M11,November,,292.953,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-2.5', '3': '-4.1', '6': '-7.5', '12': '13.1'}}",CUUR0000SA0E,2022-11
2022,M10,October,,300.359,[{}],"{'net_changes': {}, 'pct_changes': {'1': '1.0', '3': '-7.7', '6': '0.6', '12': '17.6'}}",CUUR0000SA0E,2022-10
2022,M09,September,,297.343,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-2.6', '3': '-12.8', '6': '-0.3', '12': '19.8'}}",CUUR0000SA0E,2022-09
2022,M08,August,,305.372,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-6.2', '3': '-3.6', '6': '14.0', '12': '23.8'}}",CUUR0000SA0E,2022-08
2022,M07,July,,325.407,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-4.5', '3': '9.0', '6': '24.8', '12': '32.9'}}",CUUR0000SA0E,2022-07
2022,M06,June,,340.917,[{}],"{'net_changes': {}, 'pct_changes': {'1': '7.6', '3': '14.3', '6': '33.1', '12': '41.6'}}",CUUR0000SA0E,2022-06
2022,M05,May,,316.761,[{}],"{'net_changes': {}, 'pct_changes': {'1': '6.1', '3': '18.3', '6': '22.3', '12': '34.6'}}",CUUR0000SA0E,2022-05
2022,M04,April,,298.469,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.1', '3': '14.5', '6': '16.9', '12': '30.3'}}",CUUR0000SA0E,2022-04
2022,M03,March,,298.246,[{}],"{'net_changes': {}, 'pct_changes': {'1': '11.4', '3': '16.4', '6': '20.2', '12': '32.0'}}",CUUR0000SA0E,2022-03
2022,M02,February,,267.771,[{}],"{'net_changes': {}, 'pct_changes': {'1': '2.7', '3': '3.3', '6': '8.6', '12': '25.6'}}",CUUR0000SA0E,2022-02
2022,M01,January,,260.653,[{}],"{'net_changes': {}, 'pct_changes': {'1': '1.7', '3': '2.1', '6': '6.5', '12': '27.0'}}",CUUR0000SA0E,2022-01
2021,M12,December,,256.207,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-1.1', '3': '3.2', '6': '6.4', '12': '29.3'}}",CUUR0000SA0E,2021-12
2021,M11,November,,259.1,[{}],"{'net_changes': {}, 'pct_changes': {'1': '1.5', '3': '5.1', '6': '10.1', '12': '33.3'}}",CUUR0000SA0E,2021-11
2021,M10,October,,255.338,[{}],"{'net_changes': {}, 'pct_changes': {'1': '2.9', '3': '4.3', '6': '11.4', '12': '30.0'}}",CUUR0000SA0E,2021-10
2021,M09,September,,248.228,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.6', '3': '3.1', '6': '9.9', '12': '24.8'}}",CUUR0000SA0E,2021-09
2021,M08,August,,246.639,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.8', '3': '4.8', '6': '15.6', '12': '25.0'}}",CUUR0000SA0E,2021-08
2021,M07,July,,244.8,[{}],"{'net_changes': {}, 'pct_changes': {'1': '1.7', '3': '6.8', '6': '19.3', '12': '23.8'}}",CUUR0000SA0E,2021-07
2021,M06,June,,240.72,[{}],"{'net_changes': {}, 'pct_changes': {'1': '2.3', '3': '6.6', '6': '21.5', '12': '24.5'}}",CUUR0000SA0E,2021-06
2021,M05,May,,235.339,[{}],"{'net_changes': {}, 'pct_changes': {'1': '2.7', '3': '10.3', '6': '21.1', '12': '28.5'}}",CUUR0000SA0E,2021-05
2021,M04,April,,229.116,[{}],"{'net_changes': {}, 'pct_changes': {'1': '1.4', '3': '11.6', '6': '16.6', '12': '25.1'}}",CUUR0000SA0E,2021-04
2021,M03,March,,225.861,[{}],"{'net_changes': {}, 'pct_changes': {'1': '5.9', '3': '14.0', '6': '13.6', '12': '13.2'}}",CUUR0000SA0E,2021-03
2021,M02,February,,213.277,[{}],"{'net_changes': {}, 'pct_changes': {'1': '3.9', '3': '9.7', '6': '8.1', '12': '2.4'}}",CUUR0000SA0E,2021-02
2021,M01,January,,205.273,[{}],"{'net_changes': {}, 'pct_changes': {'1': '3.6', '3': '4.5', '6': '3.8', '12': '-3.6'}}",CUUR0000SA0E,2021-01
2020,M12,December,,198.155,[{}],"{'net_changes': {}, 'pct_changes': {'1': '1.9', '3': '-0.4', '6': '2.5', '12': '-7.0'}}",CUUR0000SA0E,2020-12
2020,M11,November,,194.388,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-1.1', '3': '-1.5', '6': '6.2', '12': '-9.4'}}",CUUR0000SA0E,2020-11
2020,M10,October,,196.458,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-1.2', '3': '-0.6', '6': '7.3', '12': '-9.2'}}",CUUR0000SA0E,2020-10
2020,M09,September,,198.858,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.8', '3': '2.8', '6': '-0.4', '12': '-7.7'}}",CUUR0000SA0E,2020-09
2020,M08,August,,197.362,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-0.2', '3': '7.8', '6': '-5.3', '12': '-9.0'}}",CUUR0000SA0E,2020-08
2020,M07,July,,197.665,[{}],"{'net_changes': {}, 'pct_changes': {'1': '2.2', '3': '8.0', '6': '-7.2', '12': '-11.2'}}",CUUR0000SA0E,2020-07
2020,M06,June,,193.379,[{}],"{'net_changes': {}, 'pct_changes': {'1': '5.6', '3': '-3.1', '6': '-9.2', '12': '-12.6'}}",CUUR0000SA0E,2020-06
2020,M05,May,,183.076,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.0', '3': '-12.1', '6': '-14.7', '12': '-18.9'}}",CUUR0000SA0E,2020-05
2020,M04,April,,183.081,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-8.3', '3': '-14.1', '6': '-15.4', '12': '-17.7'}}",CUUR0000SA0E,2020-04
2020,M03,March,,199.573,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-4.2', '3': '-6.3', '6': '-7.4', '12': '-5.7'}}",CUUR0000SA0E,2020-03
2020,M02,February,,208.354,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-2.2', '3': '-2.9', '6': '-4.0', '12': '2.8'}}",CUUR0000SA0E,2020-02
2020,M01,January,,213.043,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.0', '3': '-1.5', '6': '-4.2', '12': '6.2'}}",CUUR0000SA0E,2020-01
2019,M12,December,,212.982,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-0.8', '3': '-1.1', '6': '-3.8', '12': '3.4'}}",CUUR0000SA0E,2019-12
2019,M11,November,,214.636,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-0.8', '3': '-1.1', '6': '-4.9', '12': '-0.6'}}",CUUR0000SA0E,2019-11
2019,M10,October,,216.351,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.4', '3': '-2.8', '6': '-2.8', '12': '-4.2'}}",CUUR0000SA0E,2019-10
2019,M09,September,,215.418,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-0.7', '3': '-2.7', '6': '1.7', '12': '-4.8'}}",CUUR0000SA0E,2019-09
2019,M08,August,,216.978,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-2.5', '3': '-3.9', '6': '7.0', '12': '-4.4'}}",CUUR0000SA0E,2019-08
2019,M07,July,,222.492,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.5', '3': '0.0', '6': '10.9', '12': '-2.0'}}",CUUR0000SA0E,2019-07
2019,M06,June,,221.373,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-1.9', '3': '4.6', '6': '7.5', '12': '-3.4'}}",CUUR0000SA0E,2019-06
2019,M05,May,,225.773,[{}],"{'net_changes': {}, 'pct_changes': {'1': '1.5', '3': '11.4', '6': '4.6', '12': '-0.5'}}",CUUR0000SA0E,2019-05
2019,M04,April,,222.499,[{}],"{'net_changes': {}, 'pct_changes': {'1': '5.1', '3': '10.9', '6': '-1.4', '12': '1.7'}}",CUUR0000SA0E,2019-04
2019,M03,March,,211.724,[{}],"{'net_changes': {}, 'pct_changes': {'1': '4.4', '3': '2.8', '6': '-6.4', '12': '-0.4'}}",CUUR0000SA0E,2019-03
2019,M02,February,,202.74,[{}],"{'net_changes': {}, 'pct_changes': {'1': '1.1', '3': '-6.1', '6': '-10.7', '12': '-5.0'}}",CUUR0000SA0E,2019-02
2019,M01,January,,200.563,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-2.6', '3': '-11.2', '6': '-11.7', '12': '-4.8'}}",CUUR0000SA0E,2019-01
2018,M12,December,,205.905,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-4.6', '3': '-9.0', '6': '-10.1', '12': '-0.3'}}",CUUR0000SA0E,2018-12
2018,M11,November,,215.91,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-4.4', '3': '-4.9', '6': '-4.8', '12': '3.1'}}",CUUR0000SA0E,2018-11
2018,M10,October,,225.757,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-0.2', '3': '-0.6', '6': '3.2', '12': '8.9'}}",CUUR0000SA0E,2018-10
2018,M09,September,,226.165,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-0.3', '3': '-1.3', '6': '6.4', '12': '4.8'}}",CUUR0000SA0E,2018-09
2018,M08,August,,226.939,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-0.1', '3': '0.1', '6': '6.3', '12': '10.2'}}",CUUR0000SA0E,2018-08
2018,M07,July,,227.107,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-0.9', '3': '3.8', '6': '7.8', '12': '12.1'}}",CUUR0000SA0E,2018-07
2018,M06,June,,229.137,[{}],"{'net_changes': {}, 'pct_changes': {'1': '1.0', '3': '7.8', '6': '10.9', '12': '12.0'}}",CUUR0000SA0E,2018-06
2018,M05,May,,226.81,[{}],"{'net_changes': {}, 'pct_changes': {'1': '3.6', '3': '6.2', '6': '8.3', '12': '11.7'}}",CUUR0000SA0E,2018-05
2018,M04,April,,218.83,[{}],"{'net_changes': {}, 'pct_changes': {'1': '3.0', '3': '3.9', '6': '5.6', '12': '7.9'}}",CUUR0000SA0E,2018-04
2018,M03,March,,212.554,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-0.5', '3': '2.9', '6': '-1.5', '12': '7.0'}}",CUUR0000SA0E,2018-03
2018,M02,February,,213.519,[{}],"{'net_changes': {}, 'pct_changes': {'1': '1.4', '3': '2.0', '6': '3.7', '12': '7.7'}}",CUUR0000SA0E,2018-02
2018,M01,January,,210.663,[{}],"{'net_changes': {}, 'pct_changes': {'1': '2.0', '3': '1.6', '6': '4.0', '12': '5.5'}}",CUUR0000SA0E,2018-01
